CHR	POS	END	MEDIAN
chr3	12584503	12584667	1.14412
chr3	12584836	12584991	1.53383
chr3	12585111	12585263	1.50502
chr3	12585670	12585809	1.17388
chr3	12587491	12587990	0.72052
chr3	12587991	12588490	0.866
chr3	12588491	12588990	1.12202
chr3	12588991	12589490	1.17547
chr3	12589491	12589722	1.01438
chr3	12590071	12590570	0.48397
chr3	12590571	12591011	0.91947
chr3	12591697	12591802	1.28678
chr3	12599680	12599818	1.15255
chr3	12600141	12600289	1.16037
chr3	12600377	12600425	0.96486
chr3	12604125	12604299	1.12772
chr3	12606190	12606309	1.08414
chr3	12608755	12608933	1.12553
chr3	12609222	12609345	1.03221
chr3	12611939	12612072	1.27501
chr3	12618504	12618731	1.19694
chr3	13112865	13112867	1.15718
chr3	13721651	13721653	0.54706
chr3	14173656	14173658	0.7072
chr3	14806117	14806119	1.6
chr3	15281415	15281417	1.23229
chr3	16411854	16411856	0.72572
chr3	16725694	16725696	0.642
chr3	17178605	17178607	0.78958
chr3	17754438	17754440	0.77391
chr3	18269012	18269014	0.98111
chr3	18590532	18590534	0.63712
chr3	19366182	19366184	0.62765
chr3	19893514	19893516	1.0092
chr3	20221463	20221465	0.79787
chr3	20848855	20848857	0.8854
chr3	20976649	20976651	0.83715
chr3	21656901	21656903	0.96547
chr3	22287894	22287896	0.95359
chr3	22585300	22585302	0.70465
chr3	23082354	23082356	1.14279
chr3	23698337	23698339	1.44098
chr3	24358636	24358638	0.91836
chr3	24744581	24744583	0.46915
chr3	25211993	25211995	1.04297
chr3	25471276	25471278	1.32251
chr3	26407483	26407485	0.9497
chr3	26712195	26712197	1.03938
chr3	27058967	27058969	0.57624
chr3	27918250	27918252	1.02087
chr3	28163092	28163094	0.75893
chr3	28659624	28659626	0.87119
chr3	28969755	28969757	0.69843
chr3	29689416	29689418	0.58282
chr3	30169485	30169487	0.78005
chr3	30812635	30812637	1.3698
chr3	31006069	31006071	1.17416
chr3	31719758	31719760	0.68204
chr3	32177319	32177321	1.01109
chr3	32705029	32705031	0.56389
chr3	33215123	33215125	0.8667
chr3	33941704	33941706	0.90476
chr3	34168231	34168233	1.04942
chr3	34816564	34816566	0.56919
chr3	35196384	35196386	0.78374
chr3	35825159	35825161	1.22973
chr3	36327876	36327878	1.11978
chr3	36638606	36638608	1.21509
chr3	36996608	36996719	0.93184
chr3	37000944	37001063	1.04383
chr3	37004390	37004484	1.09349
chr3	37006980	37007073	1.20757
chr3	37008803	37008915	1.06072
chr3	37011809	37011872	1.22412
chr3	37012000	37012109	1.28268
chr3	37014421	37014554	1.04229
chr3	37017495	37017609	1.12545
chr3	37020299	37020473	1.44137
chr3	37025626	37026017	0.79676
chr3	37028773	37028942	1.30434
chr3	37040175	37040304	1.01433
chr3	37042257	37042341	0.70616
chr3	37047508	37047693	1.20045
chr3	37048506	37048619	1.06435
chr3	37048893	37049027	1.37769
chr3	37050475	37050663	1.27164
chr3	37311750	37311752	0.87263
chr3	37599770	37599772	0.91655
chr3	38258312	38258314	1.25141
chr3	38516612	38516614	0.72083
chr3	39276796	39276798	1.12369
chr3	39942618	39942620	0.75348
chr3	40120402	40120404	0.59431
chr3	40555718	40555720	0.87553
chr3	41095221	41095223	0.87086
chr3	41224058	41224091	1.07279
chr3	41224515	41224763	1.0957
chr3	41224943	41225217	1.07247
chr3	41225323	41225582	1.31565
chr3	41225649	41225871	1.15712
chr3	41227197	41227362	1.16567
chr3	41233330	41233454	1.24794
chr3	41233518	41233877	1.37471
chr3	41234128	41234307	1.15189
chr3	41235713	41235853	1.0977
chr3	41236338	41236509	1.15902
chr3	41236577	41236719	1.14834
chr3	41238005	41238086	1.14976
chr3	41239123	41239352	1.19083
chr3	41528358	41528360	0.70991
chr3	42266416	42266418	1.1216
chr3	42794396	42794398	0.4798
chr3	42991659	42991661	1.50086
chr3	43497800	43497802	0.56273
chr3	44203662	44203664	0.9305
chr3	44780093	44780095	0.26624
chr3	45158455	45158457	1.16172
chr3	45692911	45692913	0.74567
chr3	46524725	46524727	0.83024
chr3	46625733	46625735	0.53835
chr3	46651966	46651968	1.26437
chr3	46681201	46681203	1.02267
chr3	46747684	46747686	1.0575
chr3	46871846	46871848	1.43264
chr3	46987935	46987937	0.39176
chr3	47010021	47010023	0.71774
chr3	47017082	47017264	0.8431
chr3	47017627	47017749	1.0701
chr3	47019749	47019850	1.2286
chr3	47031775	47031777	0.61382
chr3	47037655	47037787	1.49011
chr3	47042550	47042710	1.49734
chr3	47046476	47046631	1.13025
chr3	47056810	47057309	1.21968
chr3	47057310	47057500	1.425
chr3	47062152	47062356	1.301
chr3	47067059	47067128	1.12118
chr3	47083709	47084208	1.0987
chr3	47084209	47084392	0.9399
chr3	47086184	47086324	1.2762
chr3	47088102	47088257	1.17543
chr3	47097944	47098091	1.25135
chr3	47101447	47101565	0.85362
chr3	47103335	47103433	1.01914
chr3	47105986	47106130	0.87595
chr3	47107948	47107950	1.10156
chr3	47113865	47114014	0.93716
chr3	47116612	47116764	1.06953
chr3	47120171	47120670	1.14997
chr3	47120671	47121170	1.22615
chr3	47121171	47121670	1.16115
chr3	47121671	47122170	1.0689
chr3	47122171	47122670	0.96725
chr3	47122671	47123170	1.11709
chr3	47123171	47123670	1.22318
chr3	47123671	47124170	1.16822
chr3	47124171	47124558	1.09279
chr3	47126637	47126673	0.70931
chr3	47140170	47140172	0.90476
chr3	47155089	47155091	0.5166
chr3	47163843	47163934	0.39198
chr3	47209793	47209795	0.48339
chr3	47239242	47239244	0.90225
chr3	47276958	47276960	1.17138
chr3	47356639	47356641	1.12781
chr3	47411295	47411297	0.50025
chr3	47476179	47476181	0.61963
chr3	47513651	47513653	0.35395
chr3	48419903	48419905	0.73465
chr3	48587177	48587179	1.62528
chr3	48919428	48919430	0.42884
chr3	49007333	49007335	0.37387
chr3	49171431	49171433	0.4023
chr3	49236562	49236564	0.78275
chr3	49324357	49324359	1.31647
chr3	49327835	49327837	0.96838
chr3	49360198	49360392	1.11207
chr3	49362485	49362636	1.10579
chr3	49368417	49368558	1.04144
chr3	49373970	49373972	0.7025
chr3	49375423	49375599	1.22486
chr3	49497681	49497683	0.91569
chr3	49588748	49588750	0.59973
chr3	49854451	49854453	1.01357
chr3	50110871	50110873	0.68255
chr3	51206405	51206407	1.0108
chr3	52224355	52224357	1.26915
chr3	52402277	52402431	1.18942
chr3	52402591	52402684	1.44108
chr3	52402768	52402881	1.09018
chr3	52403127	52403308	1.2147
chr3	52403405	52403904	1.18917
chr3	52404442	52404596	1.10253
chr3	52405099	52405304	1.1448
chr3	52405754	52405922	1.08245
chr3	52406242	52406386	0.85761
chr3	52406818	52406917	1.29921
chr3	52407163	52407326	1.02532
chr3	52407388	52407470	0.98895
chr3	52407947	52408087	1.00222
chr3	52408463	52408616	0.95783
chr3	52409543	52409618	0.88291
chr3	52409703	52409753	0.62256
chr3	52409831	52409888	0.48397
chr3	52506756	52506758	1.2677
chr3	53212999	53213001	0.89141
chr3	53609822	53609824	0.68039
chr3	54160858	54160860	0.78684
chr3	54614624	54614626	1.05878
chr3	55380290	55380292	0.82859
chr3	55495454	55495456	1.1216
chr3	56400715	56400717	1.17008
chr3	56870913	56870915	0.5905
chr3	57437477	57437479	0.83424
chr3	57743801	57743803	0.76558
chr3	58338666	58338668	0.23453
chr3	58567481	58567483	1.19062
chr3	59431055	59431057	0.20766
chr3	59686133	59686135	0.6694
chr3	60512117	60512119	1.08435
chr3	60580169	60580171	1.03584
chr3	61148201	61148203	0.53593
chr3	62006537	62006539	0.87492
chr3	62023904	62023906	0.96547
chr3	62686245	62686247	0.89263
chr3	63404695	63404697	0.26538
chr3	63616285	63616287	1.10463
chr3	64370654	64370656	1.22599
chr3	64811924	64811926	1.02064
chr3	65070202	65070204	1.04337
chr3	65834518	65834520	1.13101
chr3	66275986	66275988	0.72905
chr3	66722013	66722015	1.02703
chr3	67435281	67435283	0.78328
chr3	67600210	67600212	0.79703
chr3	68099427	68099429	1.10973
chr3	68857588	68857590	0.37742
chr3	69383305	69383307	0.6294
chr3	69428738	69428740	0.86381
chr3	69434600	69434602	0.98134
chr3	69513183	69513185	0.6898
chr3	69514237	69514239	0.74088
chr3	69571676	69571678	1.11087
chr3	69624443	69624445	1.12997
chr3	69639299	69639301	1.07047
chr3	69739587	69739711	0.50012
chr3	69740203	69740205	1.15347
chr3	69789204	69789206	0.81858
chr3	69795208	69795210	0.82912
chr3	69852461	69852463	1.11355
chr3	69879123	69879393	1.03801
chr3	69937811	69938059	1.12711
chr3	69939087	69939191	1.22903
chr3	69941225	69941341	0.97838
chr3	69949040	69949178	1.2908
chr3	69951819	69951896	1.29626
chr3	69956444	69956540	1.18628
chr3	69959262	69959430	1.26321
chr3	69964836	69965258	1.41435
chr3	69990243	69990245	1.24449
chr3	70028569	70028571	1.00126
chr3	70067274	70067276	0.58003
chr3	70087440	70087442	0.9969
chr3	70145412	70145414	1.1619
chr3	70170163	70170165	0.87833
chr3	70233808	70233810	0.619
chr3	70269881	70269883	0.90435
chr3	70300349	70300351	0.85874
chr3	70334319	70334321	0.75463
chr3	70632953	70632955	0.77266
chr3	71305648	71305650	1.14576
chr3	71849493	71849495	0.97359
chr3	72441600	72441602	0.95436
chr3	72931025	72931027	1.29893
chr3	73067564	73067566	0.67083
chr3	73513982	73513984	1.04078
chr3	74075264	74075266	0.92049
chr3	74478309	74478311	1.3293
chr3	75149752	75149754	0.50641
chr3	75462965	75462967	0.99245
chr3	76356643	76356645	0.8518
chr3	76596128	76596130	0.90101
chr3	77230739	77230741	0.85279
chr3	77694785	77694787	0.44113
chr3	78226984	78226986	1.25964
chr3	78726308	78726310	0.67936
chr3	79136978	79136980	0.61483
chr3	79477721	79477723	0.65509
chr3	80235806	80235808	0.0
chr3	80771181	80771183	1.1177
chr3	81384082	81384084	0.92536
chr3	81940698	81940700	0.71815
chr3	82430127	82430129	0.78495
chr3	82927118	82927120	0.35623
chr3	83143891	83143893	0.57699
chr3	83551608	83551610	0.87461
chr3	84228490	84228492	1.18723
chr3	84912346	84912348	0.98931
chr3	85046614	85046616	0.51883
chr3	85739659	85739661	0.7925
chr3	86385528	86385530	0.54713
chr3	86920862	86920864	0.80441
chr3	87204400	87204402	0.78578
chr3	87512918	87512920	0.58715
chr3	88422216	88422218	0.56177
chr3	88746180	88746182	0.69123
chr3	89277840	89277842	0.98736
chr3	89511897	89511899	0.46806
chr3	90041468	90041470	0.6384
chr3	94570838	94570840	0.62312
chr3	95071021	95071023	0.48386
chr3	95575897	95575899	0.66733
chr3	95810361	95810363	0.38381
chr3	96429529	96429531	0.55434
chr3	97167347	97167349	1.08443
chr3	97626563	97626565	1.04451
chr3	98265435	98265437	0.44778
chr3	98370757	98370759	0.85049
chr3	99272148	99272150	0.46158
chr3	99754875	99754877	1.12597
chr3	99970131	99970133	0.81485
chr3	100560372	100560374	0.75779
chr3	100889463	100889465	0.89322
chr3	101336579	101336581	0.74575
chr3	101986964	101986966	1.41799
chr3	102291741	102291743	0.49275
chr3	102982618	102982620	0.72615
chr3	103401539	103401541	0.56055
chr3	104204676	104204678	0.77151
chr3	104397550	104397552	1.23513
chr3	104873853	104873855	0.64571
chr3	105643437	105643439	0.65225
chr3	106256075	106256077	1.18136
chr3	106308360	106308362	0.84841
chr3	107068204	107068206	1.03105
chr3	107594402	107594404	1.2173
chr3	108056319	108056321	0.55677
chr3	108399993	108399995	1.128
chr3	109092599	109092601	0.44606
chr3	109383070	109383072	0.66506
chr3	110004831	110004833	1.09944
chr3	110645129	110645131	0.99675
chr3	111172257	111172259	1.10821
chr3	111355756	111355758	1.05169
chr3	111883208	111883210	0.89412
chr3	111917254	111917256	0.75685
chr3	111939883	111939885	0.95455
chr3	111968562	111968564	1.05609
chr3	112029154	112029156	0.96463
chr3	112081905	112081907	0.91695
chr3	112100676	112100678	1.0036
chr3	112167583	112167585	0.70892
chr3	112172467	112172469	0.70833
chr3	112208730	112208732	0.46934
chr3	112280060	112280062	0.92536
chr3	112307900	112307902	0.90905
chr3	112333143	112333642	1.0276
chr3	112333643	112334142	1.11844
chr3	112334143	112334642	1.12888
chr3	112334643	112335142	1.00537
chr3	112335143	112335642	1.15161
chr3	112335643	112336142	1.25084
chr3	112336143	112336642	1.2545
chr3	112336643	112337163	0.95838
chr3	112340891	112340993	0.95945
chr3	112344951	112345298	1.14204
chr3	112347547	112347840	1.0845
chr3	112349701	112349829	1.02598
chr3	112353985	112353987	1.1124
chr3	112361532	112361560	1.43254
chr3	112395968	112395970	0.58018
chr3	112495143	112495642	0.98803
chr3	112495643	112496142	1.07139
chr3	112496143	112496642	1.11411
chr3	112496643	112496796	0.98439
chr3	112497031	112497530	0.9978
chr3	112497531	112497859	1.03124
chr3	112497974	112498212	1.09339
chr3	112498447	112498946	0.67918
chr3	112498947	112499446	1.05485
chr3	112499447	112499946	0.77781
chr3	112499947	112500446	0.95451
chr3	112500447	112500946	0.99933
chr3	112500947	112501163	0.78223
chr3	112625194	112625196	0.92917
chr3	112655984	112655986	0.82085
chr3	112759186	112759188	0.67452
chr3	112796936	112796938	0.89497
chr3	112844071	112844073	1.14307
chr3	113324566	113324568	0.93512
chr3	114127165	114127167	0.51956
chr3	114287689	114287691	1.08381
chr3	114893971	114893973	1.03347
chr3	115589167	115589169	1.07278
chr3	116050451	116050453	0.87079
chr3	116677042	116677044	0.9686
chr3	116804371	116804373	0.6092
chr3	117646859	117646861	0.91444
chr3	118231110	118231112	0.94654
chr3	118492760	118492762	0.98055
chr3	119021267	119021269	0.65704
chr3	119841758	119841760	1.0007
chr3	120317017	120317019	0.99517
chr3	120815598	120815600	1.03831
chr3	121621118	121621120	0.73189
chr3	122196407	122196409	0.84417
chr3	122728726	122728728	0.69911
chr3	122831263	122831265	0.83516
chr3	123356270	123356272	0.74942
chr3	123901870	123901872	1.20705
chr3	124410509	124410511	0.66606
chr3	125096669	125096671	0.92259
chr3	125649017	125649019	0.94828
chr3	126223598	126223600	0.78859
chr3	126511499	126511501	1.12079
chr3	127063791	127063793	1.01801
chr3	127301674	127301676	1.44673
chr3	127970030	127970032	1.09961
chr3	128481008	128481328	1.13999
chr3	128481808	128481954	0.79119
chr3	128483849	128484015	0.87715
chr3	128485716	128486215	1.01253
chr3	128486216	128486378	1.30394
chr3	128486792	128487041	0.80057
chr3	128754381	128754383	0.88199
chr3	128886919	128886921	0.44844
chr3	129341773	129341775	1.28612
chr3	130226008	130226010	0.92351
chr3	130330630	130330632	1.15349
chr3	130869712	130869714	1.16565
chr3	131610114	131610116	1.11336
chr3	132146942	132146944	1.26336
chr3	132582904	132582906	1.03115
chr3	133439663	133439665	1.247
chr3	134143299	134143301	0.43335
chr3	134400008	134400010	0.94218
chr3	134969329	134969331	1.15536
chr3	135564538	135564540	0.58717
chr3	136260855	136260857	0.87448
chr3	136302132	136302134	1.18305
chr3	136338243	136338287	0.87398
chr3	136338359	136338460	1.08853
chr3	136340480	136340615	1.29839
chr3	136341430	136341561	1.16576
chr3	136343821	136344016	1.32378
chr3	136349147	136349373	1.17347
chr3	136357709	136357858	1.0116
chr3	136359137	136359306	1.11515
chr3	136363355	136363477	0.90622
chr3	136366932	136367092	1.11587
chr3	136369097	136369292	1.15269
chr3	136377649	136377762	0.87327
chr3	136398738	136398839	0.9167
chr3	136417874	136417982	0.90225
chr3	136421082	136421173	0.93484
chr3	136422399	136422623	1.17034
chr3	136422757	136422867	1.10464
chr3	136422941	136423054	0.96838
chr3	136433545	136433669	1.08393
chr3	136443276	136443414	1.13749
chr3	136452022	136452157	1.0797
chr3	136464870	136464998	1.0273
chr3	136472402	136472502	0.93553
chr3	136473528	136473647	0.9935
chr3	136477278	136477422	0.95452
chr3	136500212	136500306	0.68507
chr3	136502617	136502789	1.09986
chr3	136521202	136521427	1.15471
chr3	136542108	136542205	0.97746
chr3	136568754	136568871	0.8764
chr3	136604298	136604483	1.13585
chr3	136623135	136623258	1.16575
chr3	136630859	136630908	0.83119
chr3	136803471	136803473	1.1501
chr3	137583077	137583079	1.00901
chr3	138211502	138211504	0.89816
chr3	138536562	138536564	0.76176
chr3	138655378	138655536	1.156
chr3	138656131	138656284	1.19352
chr3	138657679	138657845	1.13079
chr3	138663895	138664039	1.21096
chr3	138665025	138665213	0.89467
chr3	138681956	138682055	0.8368
chr3	138683667	138683797	0.84516
chr3	138684614	138684813	1.22206
chr3	138688864	138688984	0.86039
chr3	138690989	138691153	1.15127
chr3	138694775	138694917	1.11913
chr3	138698896	138699105	0.76378
chr3	138704432	138704503	1.06111
chr3	138707148	138707299	0.97733
chr3	138712197	138712314	0.84836
chr3	138714457	138714729	0.97497
chr3	138733350	138733448	0.79865
chr3	138734623	138734814	1.01363
chr3	138737696	138737896	1.14249
chr3	138742547	138742791	1.08951
chr3	138755743	138755989	1.01782
chr3	138759162	138759353	1.28924
chr3	138892988	138892990	0.81161
chr3	139413360	139413362	1.06936
chr3	140171626	140171628	0.0
chr3	140593012	140593014	1.3077
chr3	141213759	141213761	1.32451
chr3	141423848	141423850	0.92473
chr3	141800566	141800568	0.97762
chr3	142491958	142491960	0.84903
chr3	143234856	143234858	0.72595
chr3	143362440	143362442	0.92317
chr3	143971234	143971236	0.68461
chr3	144561769	144561771	0.52691
chr3	144817367	144817369	0.7693
chr3	145349553	145349555	0.82023
chr3	146086736	146086738	0.75828
chr3	146441491	146441493	0.50105
chr3	146952314	146952316	0.29123
chr3	146959790	146959792	1.03877
chr3	147007085	147007087	1.04616
chr3	147040617	147040619	1.04511
chr3	147098181	147098183	0.62246
chr3	147149347	147149349	1.10309
chr3	147162670	147162672	0.74166
chr3	147230311	147230313	0.45585
chr3	147296245	147296247	0.55524
chr3	147327129	147327131	0.56713
chr3	147392041	147392043	1.04374
chr3	147410102	147410601	0.9982
chr3	147410602	147411104	0.95084
chr3	147412507	147412691	0.75241
chr3	147413343	147413561	0.98126
chr3	147421344	147421346	0.94617
chr3	147462889	147462891	0.98996
chr3	147502464	147502466	0.93593
chr3	147552791	147552793	0.72298
chr3	147556239	147556241	0.91071
chr3	147621361	147621363	0.61048
chr3	147638360	147638362	1.07843
chr3	147706797	147706799	0.98169
chr3	147736007	147736009	1.01756
chr3	147769202	147769204	0.64643
chr3	147819671	147819673	0.78828
chr3	147833368	147833370	0.43439
chr3	147897567	147897569	0.91919
chr3	148255654	148255656	1.21961
chr3	148624379	148624381	0.51369
chr3	148890678	148890680	0.6296
chr3	149536768	149536770	1.21598
chr3	150220053	150220055	1.07764
chr3	150552289	150552291	0.73956
chr3	151069303	151069305	0.74079
chr3	151479349	151479351	0.75188
chr3	151828252	151828254	0.7177
chr3	152444060	152444062	1.02961
chr3	152928454	152928456	0.78429
chr3	153571247	153571249	0.58922
chr3	153813371	153813373	0.88977
chr3	154417695	154417697	0.61919
chr3	154998567	154998569	0.83384
chr3	155701319	155701321	0.81183
chr3	156038947	156038949	0.70862
chr3	156476980	156476982	1.11208
chr3	157114611	157114613	1.03653
chr3	157337637	157337639	0.69367
chr3	157784977	157784979	1.03417
chr3	158408537	158408539	1.07471
chr3	158571201	158571700	0.50052
chr3	158571701	158572200	0.03314
chr3	158572201	158572700	0.36613
chr3	158572701	158573200	0.80351
chr3	158573201	158573700	0.69006
chr3	158573701	158573832	1.19366
chr3	158574071	158574431	0.74378
chr3	158574669	158575168	0.72051
chr3	158575169	158575668	1.09397
chr3	158575669	158576168	0.83961
chr3	158576169	158576701	0.87085
chr3	158576940	158577439	0.93021
chr3	158577440	158577939	1.02677
chr3	158577940	158578439	0.96779
chr3	158578440	158578939	1.02101
chr3	158578940	158579439	0.8358
chr3	158579440	158579939	0.91434
chr3	158579940	158580169	1.1084
chr3	158580288	158580648	0.6029
chr3	158580887	158581386	1.08379
chr3	158581387	158581844	1.1166
chr3	158582202	158582701	1.02899
chr3	158582702	158583201	1.04527
chr3	158583202	158583701	1.27634
chr3	158583702	158584201	1.12028
chr3	158584202	158584701	0.95941
chr3	158584702	158584831	0.43908
chr3	158585071	158585570	1.07207
chr3	158585571	158585908	0.95696
chr3	158586147	158586646	1.01932
